fw_ID,model,richness,links,connectance,distance,basal,top,intermediate,diameter,herbivory,omnivory,predpreyRatio,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
adbm_23_40,ADBM,6,4,0.1111111111111111,3.0,0.3333333333333333,0.5,0.16666666666666666,2,0.3333333333333333,0.0,0.75,0.6666666666666666,0.7745966692414835,1.2247448713915892,2.0,1.6666666666666667,0.5773502691896257,1.0986122886681098,1.3333333333333333,1.2247448713915892,0.05555555555555555,0.0,0.027777777777777776,0.0,1.2500000000000002,0.0,0,0.3333333333333333,0.0,0.0,0.8
adbm_24_10,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_24_20,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_24_40,ADBM,11,8,0.06611570247933884,2.0,0.36363636363636365,0.45454545454545453,0.18181818181818182,2,0.45454545454545453,0.0,0.8571428571428571,0.7272727272727273,0.8891709621889369,1.243734296383275,1.8181818181818181,1.3333333333333333,0.5163977794943222,1.791759469228055,1.0,0.945383520059452,0.01652892561983471,0.0,0.024793388429752067,0.008264462809917356,0.6923076923076923,0.0,0,0.28787878787878785,0.0,0.0,0.5636363636363636
adbm_25_10,ADBM,4,3,0.1875,2.0,0.25,0.25,0.5,3,0.25,0.0,1.0,0.75,0.6666666666666666,0.6666666666666666,2.5,3.0,0.0,0.0,1.25,0.7698003589195009,0.125,0.0,0.0,0.0,0.7142857142857142,0.0,0,0.0,0.0,0.0,1.6666666666666667
adbm_25_20,ADBM,11,17,0.14049586776859505,2.0,0.36363636363636365,0.2727272727272727,0.36363636363636365,2,0.36363636363636365,0.2727272727272727,1.1428571428571428,1.5454545454545454,1.1342421215558074,0.836866787942529,1.8499999999999999,1.9285714285714286,0.615727926214882,2.6390573296152584,1.0555555555555556,0.9356455129756981,0.08264462809917356,0.024793388429752067,0.08264462809917356,0.14049586776859505,1.619047619047619,0.0,0,0.4681818181818182,0.19166666666666668,0.40864833788024585,0.5630555555555555
adbm_25_40,ADBM,3,2,0.2222222222222222,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.3333333333333333,0.0,1.0,0.6666666666666666,0.8660254037844388,0.8660254037844388,2.0,2.0,0.0,0.0,1.3333333333333333,0.8660254037844386,0.1111111111111111,0.0,0.0,0.0,1.25,0.0,0,0.0,0.0,0.0,1.0
adbm_26_10,ADBM,3,2,0.2222222222222222,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.3333333333333333,0.0,1.0,0.6666666666666666,0.8660254037844388,0.8660254037844388,2.0,2.0,0.0,0.0,1.0,0.8660254037844386,0.1111111111111111,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,1.0
adbm_26_20,ADBM,8,19,0.296875,2.0,0.375,0.125,0.5,1,0.125,0.5,1.4,2.375,1.1239029738980328,0.7094812698998766,1.9749999999999999,2.7142857142857144,1.1019463300386794,3.044522437723423,1.0,0.8036324340383391,0.0,0.359375,0.0,0.234375,2.8225255972696246,0.0,0,0.6233630952380953,0.8816326530612244,0.6820537870439931,0.7198214285714285
adbm_26_40,ADBM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
