fw_ID,model,S,connectance,mx_tl,intervality,isolated,illogical
niche_83_20,Niche,6,0.19444444444444445,3.0,0,0,0
niche_83_40,Niche,7,0.20408163265306123,3.0,0,0,0
niche_84_10,Niche,3,0.2222222222222222,2.0,0,0,0
niche_84_20,Niche,7,0.12244897959183673,2.0,0,0,0
niche_84_40,Niche,3,0.2222222222222222,2.0,0,0,0
niche_85_10,Niche,3,0.3333333333333333,2.5,0,0,0
niche_85_20,Niche,8,0.140625,2.3333333333333335,0,0,0
niche_85_40,Niche,17,0.16262975778546712,3.13265306122449,0,0,0
niche_86_10,Niche,2,0.25,2.0,0,0,0
niche_86_20,Niche,4,0.1875,3.0,0,0,0
niche_86_40,Niche,19,0.08587257617728532,3.2,0,0,0
niche_87_10,Niche,3,0.2222222222222222,3.0,0,0,0
niche_87_20,Niche,5,0.28,2.3333333333333335,0,0,0
niche_87_40,Niche,22,0.08471074380165289,3.0,0,0,0
niche_88_10,Niche,7,0.16326530612244897,3.333333333333333,0,0,0
niche_88_20,Niche,15,0.17777777777777778,3.060952380952381,0,0,0
niche_88_40,Niche,3,0.3333333333333333,2.5,0,0,0
niche_89_10,Niche,9,0.1728395061728395,2.6071428571428568,0,0,0
niche_89_20,Niche,4,0.1875,3.0,0,0,0
niche_89_40,Niche,5,0.32,2.7777777777777777,0,0,0
niche_8_10,Niche,8,0.15625,2.0,0,0,0
niche_8_20,Niche,6,0.16666666666666666,2.0,0,0,0
niche_8_40,Niche,29,0.08561236623067776,2.416666666666667,3,0,0
niche_90_10,Niche,9,0.30864197530864196,2.9345238095238093,0,0,0
niche_90_20,Niche,6,0.1388888888888889,4.0,0,0,0
niche_90_40,Niche,8,0.1875,2.875,0,0,0
niche_91_10,Niche,8,0.25,2.2,0,0,0
niche_91_20,Niche,6,0.19444444444444445,3.0,0,0,0
niche_91_40,Niche,15,0.23555555555555555,2.7181818181818183,0,0,0
niche_92_10,Niche,5,0.12,2.0,0,0,0
niche_92_20,Niche,18,0.1111111111111111,2.7506493506493506,0,0,0
niche_92_40,Niche,9,0.16049382716049382,2.666666666666667,0,0,0
niche_93_10,Niche,6,0.25,2.25,0,0,0
niche_93_20,Niche,12,0.1111111111111111,2.5000000000000004,0,0,0
niche_93_40,Niche,16,0.12890625,2.8000000000000003,0,0,0
niche_94_10,Niche,7,0.20408163265306123,3.0,0,0,0
niche_94_20,Niche,9,0.20987654320987653,2.4107142857142856,0,0,0
niche_94_40,Niche,16,0.04296875,2.0,0,0,0
niche_95_10,Niche,4,0.25,3.5,0,0,0
niche_95_20,Niche,5,0.16,3.0,0,0,0
niche_95_40,Niche,9,0.1111111111111111,2.9999999999999996,0,0,0
niche_96_10,Niche,7,0.16326530612244897,3.0,0,0,0
niche_96_20,Niche,4,0.3125,3.25,0,0,0
niche_96_40,Niche,3,0.2222222222222222,3.0,0,0,0
niche_97_10,Niche,6,0.1111111111111111,2.0,0,0,0
niche_97_20,Niche,7,0.2653061224489796,2.25,0,0,0
niche_97_40,Niche,35,0.0636734693877551,3.0166666666666666,0,0,0
niche_98_10,Niche,8,0.125,2.0,0,0,0
niche_98_20,Niche,5,0.36,2.9166666666666665,0,0,0
niche_98_40,Niche,13,0.1301775147928994,3.5,0,0,0
niche_99_10,Niche,3,0.2222222222222222,3.0,0,0,0
niche_99_20,Niche,11,0.21487603305785125,2.916666666666667,0,0,0
niche_99_40,Niche,7,0.12244897959183673,3.0,0,0,0
niche_9_10,Niche,5,0.12,2.0,0,0,0
niche_9_20,Niche,3,0.2222222222222222,3.0,0,0,0
niche_9_40,Niche,23,0.11720226843100189,3.5742187499999996,0,0,0
random_100_10,Random,,,,,,
random_100_20,Random,,,,,,
random_100_40,Random,,,,,,
random_10_10,Random,8,0.3125,24.592592592592588,2,0,0
random_10_20,Random,,,,,,
random_10_40,Random,,,,,,
random_11_10,Random,,,,,,
random_11_20,Random,19,0.0997229916897507,15.499999999999996,10,0,0
random_11_40,Random,,,,,,
random_12_10,Random,10,0.27,72.60784313725489,6,0,0
random_12_20,Random,20,0.1,23.739520958083833,11,0,0
random_12_40,Random,,,,,,
random_13_10,Random,6,0.1388888888888889,3.0,0,0,0
random_13_20,Random,,,,,,
random_13_40,Random,,,,,,
random_14_10,Random,2,0.25,2.0,0,0,0
random_14_20,Random,,,,,,
random_14_40,Random,,,,,,
random_15_10,Random,6,0.1388888888888889,3.0,0,0,0
random_15_20,Random,20,0.1225,19.271986393593647,29,0,0
random_15_40,Random,,,,,,
random_16_10,Random,9,0.2345679012345679,87.33333333333343,1,0,0
random_16_20,Random,,,,,,
random_16_40,Random,,,,,,
random_17_10,Random,10,0.19,30.08333333333334,2,0,0
random_17_20,Random,,,,,,
random_17_40,Random,,,,,,
random_18_10,Random,,,,,,
random_18_20,Random,,,,,,
random_18_40,Random,39,0.0611439842209073,33.48969583965957,107,0,0
random_19_10,Random,10,0.22,37.7142857142857,4,0,0
random_19_20,Random,,,,,,
random_19_40,Random,,,,,,
random_1_10,Random,,,,,,
random_1_20,Random,,,,,,
random_1_40,Random,,,,,,
random_20_10,Random,,,,,,
random_20_20,Random,,,,,,
random_20_40,Random,,,,,,
random_21_10,Random,10,0.27,25.034934497816597,8,0,0
random_21_20,Random,,,,,,
random_21_40,Random,,,,,,
random_22_10,Random,,,,,,
random_22_20,Random,,,,,,
random_22_40,Random,,,,,,
random_23_10,Random,7,0.12244897959183673,4.5,0,0,0
random_23_20,Random,20,0.1275,16.77131359021818,27,0,0
random_23_40,Random,,,,,,
random_24_10,Random,,,,,,
random_24_20,Random,16,0.09765625,16.005714285714276,5,0,0
random_24_40,Random,4,0.125,2.0,0,0,0
random_25_10,Random,10,0.19,67.66666666666657,6,0,0
random_25_20,Random,16,0.08203125,3.000000000000001,1,0,0
random_25_40,Random,,,,,,
random_26_10,Random,7,0.12244897959183673,3.5,0,0,0
random_26_20,Random,3,0.2222222222222222,2.0,0,0,0
random_26_40,Random,16,0.08203125,5.791686274509805,0,0,0
random_27_10,Random,8,0.09375,2.0,0,0,0
random_27_20,Random,20,0.16,75.63267404325178,47,0,0
random_27_40,Random,,,,,,
random_28_10,Random,,,,,,
random_28_20,Random,,,,,,
random_28_40,Random,,,,,,
random_29_10,Random,10,0.24,20.222222222222225,3,0,0
random_29_20,Random,,,,,,
random_29_40,Random,,,,,,
random_2_10,Random,,,,,,
random_2_20,Random,,,,,,
random_2_40,Random,,,,,,
random_30_10,Random,10,0.25,36.07999999999998,10,0,0
random_30_20,Random,,,,,,
random_30_40,Random,,,,,,
random_31_10,Random,,,,,,
random_31_20,Random,20,0.2425,22.57137224557199,99,0,0
random_31_40,Random,,,,,,
random_32_10,Random,4,0.1875,2.5,0,0,0
random_32_20,Random,19,0.08310249307479224,26.666666666666657,2,0,0
random_32_40,Random,,,,,,
random_33_10,Random,,,,,,
random_33_20,Random,4,0.1875,2.0,0,0,0
random_33_40,Random,,,,,,
random_34_10,Random,4,0.1875,2.0,0,0,0
random_34_20,Random,20,0.15,20.10342212717217,57,0,0
random_34_40,Random,,,,,,
random_35_10,Random,5,0.16,2.0,0,0,0
random_35_20,Random,,,,,,
random_35_40,Random,21,0.08616780045351474,18.584676529035114,4,0,0
random_36_10,Random,,,,,,
random_36_20,Random,,,,,,
random_36_40,Random,,,,,,
random_37_10,Random,5,0.12,3.0,0,0,0
random_37_20,Random,,,,,,
random_37_40,Random,,,,,,
random_38_10,Random,10,0.13,16.0,0,0,0
random_38_20,Random,20,0.2225,13.554708277204758,85,0,0
random_38_40,Random,39,0.07363576594345825,23.37564878522406,178,0,0
random_39_10,Random,,,,,,
random_39_20,Random,17,0.06920415224913495,3.0000000000000004,0,0,0
random_39_40,Random,,,,,,
random_3_10,Random,4,0.1875,3.0,0,0,0
random_3_20,Random,,,,,,
random_3_40,Random,,,,,,
random_40_10,Random,,,,,,
random_40_20,Random,,,,,,
random_40_40,Random,,,,,,
random_41_10,Random,10,0.19,19.77966101694914,2,0,0
random_41_20,Random,,,,,,
random_41_40,Random,,,,,,
random_42_10,Random,2,0.25,2.0,0,0,0
random_42_20,Random,,,,,,
random_42_40,Random,,,,,,
random_43_10,Random,,,,,,
random_43_20,Random,,,,,,
random_43_40,Random,,,,,,
random_44_10,Random,,,,,,
random_44_20,Random,,,,,,
random_44_40,Random,,,,,,
random_45_10,Random,,,,,,
random_45_20,Random,,,,,,
random_45_40,Random,,,,,,
random_46_10,Random,7,0.1836734693877551,11.999999999999996,0,0,0
random_46_20,Random,,,,,,
random_46_40,Random,,,,,,
random_47_10,Random,,,,,,
random_47_20,Random,20,0.175,45.34320006750796,59,0,0
random_47_40,Random,,,,,,
random_48_10,Random,8,0.203125,15.200000000000001,1,0,0
random_48_20,Random,,,,,,
random_48_40,Random,36,0.05555555555555555,18.071370109674252,40,0,0
random_49_10,Random,10,0.26,16.97772277227722,6,0,0
random_49_20,Random,,,,,,
random_49_40,Random,,,,,,
random_4_10,Random,6,0.1111111111111111,3.0,0,0,0
random_4_20,Random,,,,,,
random_4_40,Random,,,,,,
random_50_10,Random,,,,,,
random_50_20,Random,,,,,,
random_50_40,Random,,,,,,
random_51_10,Random,,,,,,
random_51_20,Random,,,,,,
random_51_40,Random,,,,,,
random_52_10,Random,10,0.23,11.542222222222223,6,0,0
random_52_20,Random,,,,,,
random_52_40,Random,,,,,,
random_53_10,Random,8,0.09375,3.0,0,0,0
random_53_20,Random,,,,,,
random_53_40,Random,,,,,,
random_54_10,Random,4,0.125,2.0,0,0,0
random_54_20,Random,,,,,,
random_54_40,Random,40,0.058125,17.058001151329627,104,0,0
random_55_10,Random,,,,,,
random_55_20,Random,,,,,,
random_55_40,Random,,,,,,
random_56_10,Random,3,0.2222222222222222,2.0,0,0,0
random_56_20,Random,,,,,,
random_56_40,Random,,,,,,
random_57_10,Random,3,0.2222222222222222,2.0,0,0,0
random_57_20,Random,,,,,,
random_57_40,Random,,,,,,
random_58_10,Random,4,0.1875,2.0,0,0,0
random_58_20,Random,20,0.11,33.01639344262291,26,0,0
random_58_40,Random,,,,,,
random_59_10,Random,7,0.20408163265306123,3.3333333333333335,0,0,0
random_59_20,Random,,,,,,
random_59_40,Random,,,,,,
random_5_10,Random,,,,,,
random_5_20,Random,,,,,,
random_5_40,Random,,,,,,
random_60_10,Random,,,,,,
random_60_20,Random,,,,,,
random_60_40,Random,,,,,,
random_61_10,Random,8,0.203125,17.333333333333332,1,0,0
random_61_20,Random,8,0.078125,2.0,0,0,0
random_61_40,Random,,,,,,
random_62_10,Random,,,,,,
random_62_20,Random,,,,,,
random_62_40,Random,,,,,,
random_63_10,Random,9,0.14814814814814814,13.0,0,0,0
random_63_20,Random,,,,,,
random_63_40,Random,,,,,,
random_64_10,Random,6,0.1111111111111111,3.0,0,0,0
random_64_20,Random,17,0.11072664359861592,19.65238764044944,9,0,0
random_64_40,Random,,,,,,
random_65_10,Random,,,,,,
random_65_20,Random,,,,,,
random_65_40,Random,,,,,,
random_66_10,Random,,,,,,
random_66_20,Random,18,0.13271604938271606,10.22211350293542,22,0,0
random_66_40,Random,,,,,,
random_67_10,Random,5,0.12,2.0,0,0,0
random_67_20,Random,,,,,,
random_67_40,Random,,,,,,
random_68_10,Random,3,0.2222222222222222,3.0,0,0,0
random_68_20,Random,,,,,,
random_68_40,Random,,,,,,
random_69_10,Random,,,,,,
random_69_20,Random,,,,,,
random_69_40,Random,40,0.066875,16.884219689412607,162,0,0
random_6_10,Random,4,0.3125,4.5,0,0,0
random_6_20,Random,,,,,,
random_6_40,Random,,,,,,
random_70_10,Random,8,0.078125,3.0,0,0,0
random_70_20,Random,,,,,,
random_70_40,Random,,,,,,
random_71_10,Random,3,0.2222222222222222,3.0,0,0,0
random_71_20,Random,,,,,,
random_71_40,Random,,,,,,
random_72_10,Random,3,0.2222222222222222,3.0,0,0,0
random_72_20,Random,,,,,,
random_72_40,Random,,,,,,
random_73_10,Random,3,0.2222222222222222,2.0,0,0,0
random_73_20,Random,5,0.16,3.0,0,0,0
random_73_40,Random,,,,,,
random_74_10,Random,,,,,,
random_74_20,Random,,,,,,
random_74_40,Random,,,,,,
random_75_10,Random,10,0.27,21.306654676258976,7,0,0
random_75_20,Random,14,0.14285714285714285,10.010989010989006,8,0,0
random_75_40,Random,40,0.059375,66.60746281244312,111,0,0
random_76_10,Random,,,,,,
random_76_20,Random,,,,,,
random_76_40,Random,,,,,,
random_77_10,Random,9,0.08641975308641975,3.0,0,0,0
random_77_20,Random,20,0.17,27.04384577886067,56,0,0
random_77_40,Random,,,,,,
random_78_10,Random,,,,,,
random_78_20,Random,,,,,,
random_78_40,Random,,,,,,
random_79_10,Random,5,0.2,7.0,0,0,0
random_79_20,Random,,,,,,
random_79_40,Random,,,,,,
random_7_10,Random,3,0.3333333333333333,2.5,0,0,0
random_7_20,Random,20,0.1775,25.529385955937965,46,0,0
random_7_40,Random,,,,,,
random_80_10,Random,6,0.19444444444444445,2.4444444444444446,0,0,0
random_80_20,Random,,,,,,
random_80_40,Random,,,,,,
random_81_10,Random,10,0.28,14.135802469135799,9,0,0
random_81_20,Random,,,,,,
random_81_40,Random,,,,,,
random_82_10,Random,,,,,,
random_82_20,Random,,,,,,
random_82_40,Random,,,,,,
random_83_10,Random,,,,,,
random_83_20,Random,18,0.12345679012345678,12.944284354336576,21,0,0
random_83_40,Random,,,,,,
random_84_10,Random,,,,,,
random_84_20,Random,14,0.08673469387755102,3.0,2,0,0
random_84_40,Random,,,,,,
random_85_10,Random,,,,,,
random_85_20,Random,6,0.1388888888888889,3.5,0,0,0
random_85_40,Random,,,,,,
random_86_10,Random,5,0.12,2.0,0,0,0
random_86_20,Random,,,,,,
random_86_40,Random,,,,,,
random_87_10,Random,,,,,,
random_87_20,Random,20,0.2625,27.877651392554835,79,0,0
random_87_40,Random,40,0.08625,23.037224235889987,269,0,0
random_88_10,Random,,,,,,
random_88_20,Random,,,,,,
random_88_40,Random,,,,,,
random_89_10,Random,,,,,,
random_89_20,Random,,,,,,
random_89_40,Random,,,,,,
random_8_10,Random,,,,,,
random_8_20,Random,,,,,,
random_8_40,Random,40,0.094375,17.176222931369107,310,0,0
random_90_10,Random,2,0.25,2.0,0,0,0
random_90_20,Random,20,0.205,17.749126047416386,71,0,0
random_90_40,Random,,,,,,
random_91_10,Random,4,0.25,3.5,0,0,0
random_91_20,Random,,,,,,
random_91_40,Random,,,,,,
random_92_10,Random,6,0.1388888888888889,3.0,0,0,0
random_92_20,Random,15,0.11555555555555555,13.222891566265055,5,0,0
random_92_40,Random,,,,,,
random_93_10,Random,2,0.25,2.0,0,0,0
random_93_20,Random,18,0.10185185185185185,20.70588235294117,11,0,0
random_93_40,Random,,,,,,
random_94_10,Random,,,,,,
random_94_20,Random,,,,,,
random_94_40,Random,,,,,,
random_95_10,Random,,,,,,
random_95_20,Random,,,,,,
random_95_40,Random,,,,,,
random_96_10,Random,7,0.12244897959183673,3.0,0,0,0
random_96_20,Random,,,,,,
random_96_40,Random,,,,,,
random_97_10,Random,3,0.2222222222222222,3.0,0,0,0
random_97_20,Random,20,0.1225,30.90595854922278,26,0,0
random_97_40,Random,,,,,,
random_98_10,Random,9,0.12345679012345678,3.0,0,0,0
random_98_20,Random,,,,,,
random_98_40,Random,,,,,,
random_99_10,Random,,,,,,
random_99_20,Random,8,0.125,3.4999999999999996,0,0,0
random_99_40,Random,,,,,,
random_9_10,Random,7,0.12244897959183673,2.3333333333333335,0,0,0
random_9_20,Random,,,,,,
random_9_40,Random,,,,,,
