fw_ID,model,richness,connectance,complexity,max_trophic_level,generality,vulnerability,top,ChLen,distance,centrality,clustering,trophicCoherence,S_initial,connectance_initial,prop_basal_initial,mx_tl_initial,mean_FCL_initial,closed_loops_initial,isolated_initial,illogical_initial
niche_22,Niche,15,0.30666666666666664,0.8507974506233247,4.962253487253486,0.7339975224406147,0.7742828343973874,0.06666666666666667,4.75,2.0,2.288334242805286,0.6471957671957672,0.8066945534425609,15,0.30666666666666664,0.06666666666666667,4.962253487253486,4.75,0,0,
cascade_22,Cascade,15,0.3422222222222222,0.8598932109891948,4.4631452448871425,0.7171472450424462,0.6241877839323593,0.06666666666666667,7.030204962243797,2.0,4.013569490072848,0.7691334591334591,0.875809043166358,15,0.3422222222222222,0.06666666666666667,4.4631452448871425,7.030204962243797,0,0,
random_22,Random,15,0.29777777777777775,0.904302771731154,-2.744071948189533e17,0.26579858494238673,0.36754881304187936,0.0,NaN,1.0,3.207250382541606,0.5506349206349206,69.5586916098289,15,0.29777777777777775,0.0,-2.744071948189533e17,NaN,66318,0,
maxent_22,MaxEnt,15,0.20444444444444446,0.9253842075266845,3.742970927917164,0.9343130410965936,0.7022686127322234,0.06666666666666667,3.871794871794872,4.0,7.602570864781938,0.43142857142857144,1.0615159158804492,15,0.20444444444444446,0.06666666666666667,3.742970927917164,3.871794871794872,37,0,
ltm_23,LTM,15,0.3022222222222222,0.8687650341336787,12.609256124244718,0.5130525667349466,0.41575943413073607,0.06666666666666667,4.340909090909091,3.0,2.6084667977974525,0.7059788359788362,3.487398744482493,15,0.3022222222222222,0.06666666666666667,12.609256124244718,4.340909090909091,9140,0,1
ltm_laura_23,LTM_Laura,15,0.13777777777777778,0.9121435929637941,4.2368421052631575,0.8859439513878646,0.5916770741471686,0.13333333333333333,4.25,2.0,2.1387528024578595,0.43428571428571433,1.0154492961281123,15,0.13777777777777778,0.13333333333333333,4.2368421052631575,4.25,1,0,2
atn_23,ATN,15,0.13333333333333333,0.9358612979523593,4.777777777777778,0.7559289460184544,0.7071067811865476,0.26666666666666666,4.685185185185185,2.0,4.2260927574905,0.33079365079365086,0.7084600968383897,15,0.13333333333333333,0.26666666666666666,4.777777777777778,4.685185185185185,0,0,4
adbm_23,ADBM,15,0.2577777777777778,0.8366324906414166,5.666666666666666,1.0009974641429695,0.775040616041736,0.2,5.815068493150685,3.0,1.8299708647133195,0.651895141895142,1.3510848338309502,15,0.2577777777777778,0.2,5.666666666666666,5.815068493150685,0,0,3
niche_23,Niche,15,0.31555555555555553,0.8175292877230483,3.5462962962962963,0.9155703418772748,0.6000396733560787,0.13333333333333333,4.476323119777159,3.0,1.6455430425653754,0.75992081992082,0.7212636122907478,15,0.31555555555555553,0.13333333333333333,3.5462962962962963,4.476323119777159,0,0,
cascade_23,Cascade,15,0.29333333333333333,0.858766291074899,4.416666666666667,0.6241877839323592,0.6698076341936429,0.13333333333333333,6.078186082877248,2.0,3.1416654401690822,0.5939153439153438,0.8694216863675424,15,0.29333333333333333,0.13333333333333333,4.416666666666667,6.078186082877248,0,0,
random_23,Random,15,0.28888888888888886,0.8781328069516687,2.6197398067422764e16,0.3224483681565101,0.4331956778994951,0.0,NaN,1.0,3.261569064119343,0.5138480038480038,5.349334969450372,15,0.28888888888888886,0.0,2.6197398067422764e16,NaN,34957,0,
maxent_23,MaxEnt,15,0.1511111111111111,0.9383655511741131,3.3567901234567903,1.136669172064893,0.7357141657348164,0.13333333333333333,3.92,3.0,2.589856621067643,0.44253968253968257,0.7581060702517313,15,0.1511111111111111,0.13333333333333333,3.3567901234567903,3.92,3,1,
ltm_24,LTM,15,0.25333333333333335,0.8764150839241666,5.506018536623519,0.7322628922806067,0.3474139865307646,0.0,NaN,2.0,1.661903664438811,0.6138383838383838,1.5772398307422313,15,0.25333333333333335,0.0,5.506018536623519,NaN,37,0,0
ltm_laura_24,LTM_Laura,15,0.07555555555555556,0.9629434572016495,3.5,0.9930554715373019,0.9353813182752523,0.3333333333333333,1.4444444444444444,2.0,2.112391930835735,0.37555555555555553,0.8477912478906585,15,0.07555555555555556,0.3333333333333333,3.5,1.4444444444444444,1,1,4
atn_24,ATN,15,0.07111111111111111,0.9427527477512209,3.0,1.1463743311601395,1.0902367043117616,0.4,2.263157894736842,3.0,2.3962264150943393,0.1733333333333333,0.6582805886043833,15,0.07111111111111111,0.4,3.0,2.263157894736842,0,2,5
adbm_24,ADBM,15,0.18666666666666668,0.8329729816842529,3.071428571428571,1.2459848049277276,0.9273932871430011,0.26666666666666666,2.8,3.0,3.430379746835443,0.44629629629629625,0.7242768144378947,15,0.18666666666666668,0.26666666666666666,3.071428571428571,2.8,0,2,3
niche_24,Niche,15,0.20444444444444446,0.8632818719362887,3.7916666666666665,1.0048155722935037,0.8580369358033536,0.2,3.6134453781512605,2.0,2.986042141994364,0.4975901875901875,0.6919151075723046,15,0.20444444444444446,0.2,3.7916666666666665,3.6134453781512605,0,1,
cascade_24,Cascade,15,0.2577777777777778,0.8679338640406744,4.038359788359789,0.7435813328568216,0.6248832063457598,0.13333333333333333,5.361556064073227,3.0,4.024041042098661,0.5293121693121693,0.7896167710551173,15,0.2577777777777778,0.13333333333333333,4.038359788359789,5.361556064073227,0,0,
random_24,Random,15,0.23555555555555555,0.8963748768285379,4.138374085527914e16,0.31852722671951195,0.554463884171578,0.0,NaN,1.0,3.581328765507382,0.4079365079365079,6.084074717400219,15,0.23555555555555555,0.0,4.138374085527914e16,NaN,5629,0,
maxent_24,MaxEnt,15,0.1288888888888889,0.925874136235512,5.499999999999999,1.0966539593571927,0.8844388258613559,0.26666666666666666,3.2058823529411766,3.0,1.6727002757547906,0.44428571428571423,1.464993295937854,15,0.1288888888888889,0.26666666666666666,5.499999999999999,3.2058823529411766,2,0,
ltm_25,LTM,15,0.29777777777777775,0.8556560562517201,10.029002773066257,0.48511562890512316,0.4546380235146347,0.0,NaN,3.0,2.6576571634224004,0.548994708994709,2.807062059824027,15,0.29777777777777775,0.0,10.029002773066257,NaN,1098,0,0
ltm_laura_25,LTM_Laura,15,0.13777777777777778,0.9404243491314499,5.029239766081872,0.8069123108059275,0.5627028151286511,0.0,NaN,2.0,3.2429737080689036,0.4,1.2410269691061033,15,0.13777777777777778,0.0,5.029239766081872,NaN,2,0,0
atn_25,ATN,15,0.12,0.9365818737095143,4.416666666666667,0.7027283689263065,0.6012919658690733,0.2,5.333333333333333,2.0,0.9601742377100189,0.37492063492063493,0.7621808150356998,15,0.12,0.2,4.416666666666667,5.333333333333333,0,0,3
adbm_25,ADBM,15,0.24,0.8230335221784549,3.4365079365079367,1.0540925533894596,0.8451542547285166,0.2,3.5073529411764706,2.0,2.153918504809005,0.6138624338624338,0.7411047822628741,15,0.24,0.2,3.4365079365079367,3.5073529411764706,0,1,3
niche_25,Niche,15,0.1688888888888889,0.8815476657909628,4.673611111111111,0.7733312068708853,0.6306383974089318,0.13333333333333333,4.972696245733788,3.0,3.032466448056271,0.5188888888888888,0.695287778995368,15,0.1688888888888889,0.13333333333333333,4.673611111111111,4.972696245733788,0,0,
cascade_25,Cascade,15,0.10666666666666667,0.9413973501062562,3.916666666666667,1.0511473323401026,0.7763237542601484,0.2,3.193548387096774,4.0,1.726100900771871,0.18666666666666665,0.6355589549248639,15,0.10666666666666667,0.2,3.916666666666667,3.193548387096774,0,0,
random_25,Random,15,0.13777777777777778,0.9335035254016129,22.749326145552537,0.5916770741471687,0.6956083436402524,0.13333333333333333,5.0,4.0,1.5008838893642487,0.25857142857142856,3.4737820418400487,15,0.13777777777777778,0.13333333333333333,22.749326145552537,5.0,111,0,
maxent_25,MaxEnt,15,0.08,0.923557054710835,3.535447761194029,1.1443442705426587,1.1443442705426587,0.4,2.380952380952381,2.0,1.6086956521739129,0.28,0.9500480139516628,15,0.08,0.4,3.535447761194029,2.380952380952381,1,3,
ltm_26,LTM,15,0.24888888888888888,0.8621832685987633,4.817701895022497,0.7872491964912338,0.5109051306046302,0.0,NaN,3.0,1.7404891822795436,0.6404232804232806,1.5835725614764589,15,0.24888888888888888,0.0,4.817701895022497,NaN,382,0,0
ltm_laura_26,LTM_Laura,15,0.10666666666666667,0.9338657641445023,4.588888888888889,0.9087864749999623,0.739509972887452,0.13333333333333333,3.772727272727273,2.0,1.6099565007249876,0.5022222222222222,0.5088903655865332,15,0.10666666666666667,0.13333333333333333,4.588888888888889,3.772727272727273,0,0,2
atn_26,ATN,15,0.1288888888888889,0.9094193467495857,4.5,1.0612305564145073,0.7688517444384895,0.26666666666666666,4.2988505747126435,3.0,3.6625019046167915,0.3844444444444445,0.5545626047072437,15,0.1288888888888889,0.26666666666666666,4.5,4.2988505747126435,0,3,3
adbm_26,ADBM,15,0.21777777777777776,0.8257810797700569,3.295284090909091,1.165488132508141,0.8847087573274284,0.2,4.184210526315789,2.0,2.4889867841409687,0.7223953823953823,0.7708915345810328,15,0.21777777777777776,0.2,3.295284090909091,4.184210526315789,0,1,2
niche_26,Niche,15,0.2577777777777778,0.8514110002300708,4.410575396825396,0.7039769094534675,0.8514119608988016,0.26666666666666666,4.108108108108108,2.0,2.4153368085306903,0.5913468013468014,0.582738027472953,15,0.2577777777777778,0.26666666666666666,4.410575396825396,4.108108108108108,0,0,
cascade_26,Cascade,15,0.24,0.8984583336829384,4.738580246913579,0.6281885157239648,0.7556372504853024,0.06666666666666667,6.204545454545454,2.0,2.5672002882586087,0.46608465608465605,0.9561885709180571,15,0.24,0.06666666666666667,4.738580246913579,6.204545454545454,0,0,
random_26,Random,15,0.23555555555555555,0.9058408617927154,3.811780861329037e16,0.5544638841715782,0.5002160952953982,0.0,NaN,1.0,1.9534769826009823,0.46788840788840796,5.52813098801119,15,0.23555555555555555,0.0,3.811780861329037e16,NaN,3926,0,
maxent_26,MaxEnt,15,0.09777777777777778,0.9294384835923312,4.55,1.4083575804390607,0.8877362000069803,0.3333333333333333,2.1904761904761907,2.0,2.2321253672869736,0.3944444444444445,0.8497548666135036,15,0.09777777777777778,0.3333333333333333,4.55,2.1904761904761907,1,2,
ltm_27,LTM,15,0.3466666666666667,0.8281730475274458,5.403162449278647,0.6002605802140584,0.3500996114741536,0.0,NaN,3.0,2.5595303691772977,0.4727080327080327,1.583490852793603,15,0.3466666666666667,0.0,5.403162449278647,NaN,4030,0,0
ltm_laura_27,LTM_Laura,15,0.14666666666666667,0.9441044446898925,3.8611111111111116,0.8624393618641034,0.5211013674737371,0.06666666666666667,3.6315789473684212,4.0,2.722304283604136,0.4599999999999999,0.9752332072390089,15,0.14666666666666667,0.06666666666666667,3.8611111111111116,3.6315789473684212,4,0,1
atn_27,ATN,15,0.1688888888888889,0.8926181928741816,3.9629629629629624,0.9881570187115045,0.4442616583193193,0.06666666666666667,4.5,2.0,4.266361136571954,0.4473015873015873,0.9975353173509314,15,0.1688888888888889,0.06666666666666667,3.9629629629629624,4.5,0,0,1
adbm_27,ADBM,15,0.14222222222222222,0.8872254592176546,4.5,1.2881997924845132,0.7896865901826405,0.2,3.5294117647058822,2.0,3.609756097560976,0.4692063492063492,1.3980126450514332,15,0.14222222222222222,0.2,4.5,3.5294117647058822,0,1,3
niche_27,Niche,15,0.07555555555555556,0.9243015503317632,3.0,1.328422328310143,1.047559128890583,0.4666666666666667,1.65,2.0,2.2846715328467155,0.19111111111111115,0.4461771778946947,15,0.07555555555555556,0.4666666666666667,3.0,1.65,0,3,
cascade_27,Cascade,15,0.12,0.9255468173542066,3.875,0.7912662590866362,0.670623180135797,0.2,2.925925925925926,3.0,2.921269500321891,0.23111111111111113,0.5632295838311089,15,0.12,0.2,3.875,2.925925925925926,0,0,
random_27,Random,15,0.11555555555555555,0.9322146202363965,5.199999999999999,0.670914894961084,0.769917276078009,0.2,3.4782608695652173,3.0,2.0127759293335066,0.10666666666666667,1.046571120904409,15,0.11555555555555555,0.2,5.199999999999999,3.4782608695652173,2,0,
maxent_27,MaxEnt,15,0.12,0.8946704981887382,3.170212765957447,1.1150723041068875,1.2978071316532427,0.4666666666666667,2.032258064516129,2.0,3.100591715976331,0.32095238095238093,0.9891930353855298,15,0.12,0.4666666666666667,3.170212765957447,2.032258064516129,3,2,
ltm_28,LTM,15,0.28888888888888886,0.8445475874900185,5.079198884564144,0.7014054240541956,0.4331956778994951,0.06666666666666667,3.892857142857143,2.0,3.1097457322151354,0.5864646464646465,1.2812380938176355,15,0.28888888888888886,0.06666666666666667,5.079198884564144,3.892857142857143,1153,0,1
ltm_laura_28,LTM_Laura,15,0.12444444444444444,0.9063664586310924,3.625,1.0688745068389751,0.7807122785044309,0.2,3.911111111111111,3.0,3.528523818859047,0.5253968253968254,1.0477232260159806,15,0.12444444444444444,0.2,3.625,3.911111111111111,0,1,3
atn_28,ATN,15,0.10666666666666667,0.9415424736402024,4.333333333333333,0.9087864749999623,0.6597483286396845,0.2,4.8936170212765955,2.0,2.69140625,0.32222222222222213,1.2217829689385944,15,0.10666666666666667,0.2,4.333333333333333,4.8936170212765955,0,1,2
adbm_28,ADBM,15,0.21777777777777776,0.831514020385432,4.333333333333333,1.2908408137895595,0.6792752657460525,0.13333333333333333,4.726315789473684,3.0,2.1275385865150285,0.6703463203463204,1.1975846692356917,15,0.21777777777777776,0.13333333333333333,4.333333333333333,4.726315789473684,0,1,1
niche_28,Niche,15,0.08,0.9467329848220754,3.0,1.868706368604627,0.9553525070351848,0.26666666666666666,1.6153846153846154,3.0,1.402464065708419,0.3811111111111111,0.5630217260925973,15,0.08,0.26666666666666666,3.0,1.6153846153846154,0,1,
cascade_28,Cascade,15,0.1511111111111111,0.9301730967260382,4.214814814814815,0.7165682758257731,0.6968965878643438,0.2,4.362068965517241,3.0,1.5960794741291862,0.33015873015873015,0.7992108590706934,15,0.1511111111111111,0.2,4.214814814814815,4.362068965517241,0,0,
random_28,Random,15,0.1288888888888889,0.9447150061790343,3.0000000000000004,0.6015099058271788,0.9266453741302422,0.2,4.133333333333334,2.0,1.3807887865878796,0.27936507936507937,1.4981674103986369,15,0.1288888888888889,0.2,3.0000000000000004,4.133333333333334,1,0,
maxent_28,MaxEnt,15,0.10222222222222223,0.9393372032100975,7.799999999999999,1.277677646134506,0.8841937240915744,0.2,1.0,2.0,3.633488600147096,0.1904761904761905,2.5386971392789577,15,0.10222222222222223,0.2,7.799999999999999,1.0,5,2,
ltm_29,LTM,15,0.24888888888888888,0.8955805688440103,4.304486470676358,0.7607645858621711,0.4798699258888754,0.0,NaN,3.0,1.987251376700445,0.4942857142857143,1.0705239681960494,15,0.24888888888888888,0.0,4.304486470676358,NaN,50,0,0
ltm_laura_29,LTM_Laura,15,0.08888888888888889,0.9148635904479498,2.5000000000000004,1.2571225647712887,1.0479571965086578,0.26666666666666666,1.8333333333333333,2.0,2.2898172323759796,0.34444444444444444,0.4752653921573252,15,0.08888888888888889,0.26666666666666666,2.5000000000000004,1.8333333333333333,0,0,4
atn_29,ATN,15,0.10222222222222223,0.9286747907823064,3.25,1.0123461465807504,0.6913688004643169,0.26666666666666666,2.5185185185185186,3.0,2.68421052631579,0.32000000000000006,0.6115987494289293,15,0.10222222222222223,0.26666666666666666,3.25,2.5185185185185186,0,1,3
adbm_29,ADBM,15,0.17333333333333334,0.8551006850618197,5.0,1.2572696470297648,0.9398656402959734,0.26666666666666666,4.482758620689655,2.0,2.313437831204329,0.4756084656084656,1.3475123278412744,15,0.17333333333333334,0.26666666666666666,5.0,4.482758620689655,0,2,2
niche_29,Niche,15,0.23555555555555555,0.807516141416106,3.329166666666666,1.0252867589144956,0.806668792007589,0.26666666666666666,2.7981651376146788,2.0,4.651491365777081,0.5161231361231361,0.47690449844913985,15,0.23555555555555555,0.26666666666666666,3.329166666666666,2.7981651376146788,0,1,
cascade_29,Cascade,15,0.18222222222222223,0.8895885891484737,4.166666666666666,0.7506264911224563,0.8235094154211772,0.2,4.041666666666667,2.0,4.232854473033432,0.3204761904761904,0.9179047825427291,15,0.18222222222222223,0.2,4.166666666666666,4.041666666666667,0,0,
random_29,Random,15,0.19555555555555557,0.9312662159363793,25.30956036287509,0.6373484957829126,0.5067431951980954,0.06666666666666667,4.75,1.0,2.577687115141331,0.5284126984126984,5.573885542264277,15,0.19555555555555557,0.06666666666666667,25.30956036287509,4.75,194,0,
maxent_29,MaxEnt,15,0.15555555555555556,0.9456224083238887,8.921793275217931,0.6613000712661082,0.5290400570128866,0.06666666666666667,2.1666666666666665,2.0,2.1514324693042286,0.3057142857142857,2.428789670987715,15,0.15555555555555556,0.06666666666666667,8.921793275217931,2.1666666666666665,49,0,
ltm_30,LTM,15,0.3333333333333333,0.8684050548954984,6.340286834794498,0.7211102550927979,0.32071349029490925,0.0,NaN,2.0,3.2007965359371697,0.665930735930736,1.4832481158409256,15,0.3333333333333333,0.0,6.340286834794498,NaN,1792,0,0
ltm_laura_30,LTM_Laura,15,0.15555555555555556,0.8791571702941238,6.176923076923076,0.9115392422092773,0.9258200997725514,0.2,5.0,3.0,4.023255813953488,0.4253968253968254,1.2351411791578972,15,0.15555555555555556,0.2,6.176923076923076,5.0,8,1,3
atn_30,ATN,15,0.14666666666666667,0.9176111031445104,4.191666666666666,0.7721541036984284,0.6473996665254295,0.06666666666666667,5.288461538461538,3.0,3.2482216063651794,0.3926984126984127,0.594527728675971,15,0.14666666666666667,0.06666666666666667,4.191666666666666,5.288461538461538,0,0,1
adbm_30,ADBM,15,0.19111111111111112,0.8768515523588742,6.333333333333334,1.4374866680716991,0.5573083511985908,0.06666666666666667,4.222222222222222,2.0,1.111260053619303,0.543030303030303,1.5105449452916098,15,0.19111111111111112,0.06666666666666667,6.333333333333334,4.222222222222222,0,0,1
niche_30,Niche,15,0.05333333333333334,0.9361521157449547,2.75,1.267731382092775,1.267731382092775,0.5333333333333333,1.2857142857142858,2.0,2.103448275862069,0.2111111111111111,0.45643546458763845,15,0.05333333333333334,0.5333333333333333,2.75,1.2857142857142858,0,3,
cascade_30,Cascade,15,0.05333333333333334,0.9640566067915884,3.0,1.433028760552777,1.267731382092775,0.5333333333333333,0.9230769230769231,2.0,1.8571428571428572,0.0,0.0,15,0.05333333333333334,0.5333333333333333,3.0,0.9230769230769231,0,2,
random_30,Random,15,0.057777777777777775,0.9578828672883953,4.666666666666663,0.962087755191683,0.962087755191683,0.4,1.2222222222222223,2.0,2.044949250845819,0.0,0.7436818392717938,15,0.057777777777777775,0.4,4.666666666666663,1.2222222222222223,2,4,
maxent_30,MaxEnt,15,0.035555555555555556,0.9768067278393576,5.0,1.1998883876665958,1.7165164058139881,0.6666666666666666,1.0,2.0,1.9032258064516132,0.0,0.8017837257372732,15,0.035555555555555556,0.6666666666666666,5.0,1.0,0,6,
ltm_31,LTM,15,0.2577777777777778,0.865912767834183,5.250359712230217,0.7039769094534674,0.4874420951877595,0.06666666666666667,5.474074074074074,2.0,1.9167799836823498,0.7132130832130833,1.7709219324319367,15,0.2577777777777778,0.06666666666666667,5.250359712230217,5.474074074074074,72,0,1
ltm_laura_31,LTM_Laura,15,0.06222222222222222,0.9639497315039871,3.5,1.0298036836320588,0.9468376089520039,0.3333333333333333,1.9090909090909092,3.0,1.8213166144200628,0.0,0.44487826050130463,15,0.06222222222222222,0.3333333333333333,3.5,1.9090909090909092,0,1,5
atn_31,ATN,15,0.12444444444444444,0.9322628938154842,3.625,1.0495209236104872,0.7807122785044308,0.13333333333333333,4.560975609756097,3.0,3.263959390862944,0.41000000000000003,1.0240459233623298,15,0.12444444444444444,0.13333333333333333,3.625,4.560975609756097,0,0,2
adbm_31,ADBM,15,0.24888888888888888,0.8059128158603572,3.5,1.1608123977372589,0.7402795744828445,0.2,3.782608695652174,2.0,3.165664823274826,0.6720057720057718,0.9894588969500371,15,0.24888888888888888,0.2,3.5,3.782608695652174,0,0,3
niche_31,Niche,15,0.17333333333333334,0.8430769163195436,3.6989583333333327,1.1147212881684183,0.9398656402959734,0.3333333333333333,3.6792452830188678,3.0,2.88768898488121,0.5335449735449735,0.5171862439473449,15,0.17333333333333334,0.3333333333333333,3.6989583333333327,3.6792452830188678,0,3,
cascade_31,Cascade,15,0.17333333333333334,0.917175966890042,5.333333333333333,0.8697994833101049,0.6787438051288905,0.06666666666666667,4.975,3.0,1.3316062176165802,0.31269841269841275,1.1521878995265764,15,0.17333333333333334,0.06666666666666667,5.333333333333333,4.975,0,0,
random_31,Random,15,0.18666666666666668,0.9228534098374518,4.017322374479976e16,0.5758755534498964,0.5086711665556946,0.06666666666666667,NaN,1.0,2.1807179661883063,0.42809523809523814,5.57412305670907,15,0.18666666666666668,0.06666666666666667,4.017322374479976e16,NaN,382,0,
maxent_31,MaxEnt,15,0.12444444444444444,0.91840772653864,3.700657894736842,0.9682458365518541,1.049520923610487,0.26666666666666666,3.409090909090909,2.0,3.5167516889562944,0.3184126984126984,0.9423215985220808,15,0.12444444444444444,0.26666666666666666,3.700657894736842,3.409090909090909,4,1,
ltm_32,LTM,15,0.3111111111111111,0.8512469074275012,8.677168439098871,0.6096885406648839,0.690417543838256,0.13333333333333333,4.178571428571429,3.0,1.321616295208031,0.7046608946608948,2.1821078208312397,15,0.3111111111111111,0.13333333333333333,8.677168439098871,4.178571428571429,5645,1,1
ltm_laura_32,LTM_Laura,15,0.12444444444444444,0.9181498023250398,6.333333333333333,0.924934005998209,0.636018042540711,0.13333333333333333,5.1875,2.0,2.0202548839439096,0.5466666666666666,1.2336280373073265,15,0.12444444444444444,0.13333333333333333,6.333333333333333,5.1875,4,1,2
atn_32,ATN,15,0.17777777777777778,0.8779740941261353,6.000000000000001,0.9578155951359919,0.8926785535678563,0.13333333333333333,5.166666666666667,3.0,1.8509268122878775,0.3123809523809523,1.1094003924504583,15,0.17777777777777778,0.13333333333333333,6.000000000000001,5.166666666666667,0,1,1
adbm_32,ADBM,15,0.25333333333333335,0.8258396417699976,4.860615079365077,0.9602301531261633,0.9017855918456822,0.13333333333333333,5.189655172413793,3.0,2.612040133779264,0.6358489658489658,1.150456955116738,15,0.25333333333333335,0.13333333333333333,4.860615079365077,5.189655172413793,0,1,1
niche_32,Niche,15,0.1511111111111111,0.8886718031936325,3.9682539682539675,0.8578531411981709,1.1962620973003653,0.2,3.0285714285714285,2.0,1.737814780082798,0.36693121693121694,0.5785075390746527,15,0.1511111111111111,0.2,3.9682539682539675,3.0285714285714285,0,0,
cascade_32,Cascade,15,0.13333333333333333,0.9204801744069384,3.75,0.8451542547285166,0.8451542547285166,0.26666666666666666,2.7037037037037037,2.0,1.4865000627904057,0.2533333333333333,0.689021739754564,15,0.13333333333333333,0.26666666666666666,3.75,2.7037037037037037,0,0,
random_32,Random,15,0.13333333333333333,0.9394375572731868,4.953959590107546e16,0.5669467095138409,0.8660254037844386,0.06666666666666667,NaN,1.0,2.334509527170078,0.253968253968254,4.24534904404186,15,0.13333333333333333,0.06666666666666667,4.953959590107546e16,NaN,7,0,
maxent_32,MaxEnt,15,0.07111111111111111,0.9311641341332356,3.0,1.1998883876665958,1.437888146355123,0.5333333333333333,1.25,2.0,2.3962264150943393,0.12444444444444443,0.33333333333333337,15,0.07111111111111111,0.5333333333333333,3.0,1.25,0,3,
ltm_33,LTM,15,0.3377777777777778,0.8619054401359604,8.492857142857146,0.5299451928266536,0.6172601485735298,0.0,NaN,2.0,2.413685307398402,0.6641510341510343,2.3071429262494463,15,0.3377777777777778,0.0,8.492857142857146,NaN,6921,0,0
ltm_laura_33,LTM_Laura,15,0.1688888888888889,0.9109866653847579,4.994791666666666,0.9653678578190649,0.8289026124688336,0.2,3.238095238095238,3.0,3.3348623853211015,0.3807936507936508,1.4663724164592458,15,0.1688888888888889,0.2,4.994791666666666,3.238095238095238,36,1,3
atn_33,ATN,15,0.16444444444444445,0.8812534114060432,4.21911111111111,0.8374018045853873,0.6999500585932392,0.2,4.622317596566524,2.0,2.8643619949355936,0.43666666666666665,0.6878982873409164,15,0.16444444444444445,0.2,4.21911111111111,4.622317596566524,0,1,3
adbm_33,ADBM,15,0.3333333333333333,0.8079795364184612,3.807936507936508,0.8684962373468951,0.7091242083423348,0.13333333333333333,5.022160664819944,3.0,3.0935672514619883,0.74010101010101,0.8246385453910117,15,0.3333333333333333,0.13333333333333333,3.807936507936508,5.022160664819944,0,0,2
niche_33,Niche,15,0.05333333333333334,0.9797178229027971,4.999999999999999,1.1764049351429002,1.0773645092141684,0.4666666666666667,2.4,3.0,1.710843373493976,0.2511111111111111,0.5222329678670935,15,0.05333333333333334,0.4666666666666667,4.999999999999999,2.4,0,4,
cascade_33,Cascade,15,0.10222222222222223,0.9230629494094539,4.5555555555555545,0.9504323390488725,0.917910718107387,0.26666666666666666,3.3333333333333335,2.0,1.7391304347826089,0.17777777777777778,0.7895039571252941,15,0.10222222222222223,0.26666666666666666,4.5555555555555545,3.3333333333333335,0,0,
random_33,Random,15,0.08,0.967664610862344,11.75,0.7842699567619337,0.7182430061427789,0.2,3.7777777777777777,3.0,2.1486880466472305,0.0,2.7816527302603222,15,0.08,0.2,11.75,3.7777777777777777,3,1,
maxent_33,MaxEnt,15,0.06666666666666667,0.9465062606355736,4.0,1.1952286093343936,1.3627702877384937,0.5333333333333333,1.4,2.0,2.962264150943396,0.0,1.9682150585518662e-16,15,0.06666666666666667,0.5333333333333333,4.0,1.4,0,3,
ltm_34,LTM,15,0.3022222222222222,0.844729240671058,6.228180428035897,0.576832762237641,0.39868946210958706,0.06666666666666667,3.0,3.0,3.897891985704191,0.6379846079846079,1.9095480154251079,15,0.3022222222222222,0.06666666666666667,6.228180428035897,3.0,6270,0,1
ltm_laura_34,LTM_Laura,15,0.16444444444444445,0.9191464985404664,4.666666666666666,0.851305385778802,0.7165257581258406,0.06666666666666667,0.0,2.0,3.017857142857143,0.5473015873015874,1.1294778282945857,15,0.16444444444444445,0.06666666666666667,4.666666666666666,0.0,5,1,1
atn_34,ATN,15,0.14666666666666667,0.9163591219562672,4.261111111111111,0.7910359653423926,0.5211013674737371,0.06666666666666667,5.523255813953488,3.0,3.9710010687566806,0.3885714285714286,0.6958223983271288,15,0.14666666666666667,0.06666666666666667,4.261111111111111,5.523255813953488,0,0,1
adbm_34,ADBM,15,0.16,0.8774200066975191,5.116666666666667,1.315732037175805,0.8740073734751265,0.2,5.109090909090909,3.0,1.9668359183969186,0.5393650793650794,1.0914052748552208,15,0.16,0.2,5.116666666666667,5.109090909090909,0,1,3
niche_34,Niche,15,0.24,0.8539836873408607,3.8107142857142855,0.8050764858994132,0.6193527941310054,0.2,3.270718232044199,1.0,2.6476535704416517,0.3796825396825397,0.48659736568728,15,0.24,0.2,3.8107142857142855,3.270718232044199,0,0,
cascade_34,Cascade,15,0.24,0.893663503791035,3.6403061224489797,0.9378857231185629,0.6281885157239647,0.13333333333333333,4.286458333333333,2.0,2.8157991336906245,0.5780952380952381,0.7226792514331148,15,0.24,0.13333333333333333,3.6403061224489797,4.286458333333333,0,0,
random_34,Random,15,0.22666666666666666,0.9179597211816612,7.74416725359548e16,0.45564509955381377,0.5646533589019275,0.06666666666666667,NaN,1.0,5.809705771113649,0.3988359788359788,11.309270880261789,15,0.22666666666666666,0.06666666666666667,7.74416725359548e16,NaN,842,0,
maxent_34,MaxEnt,15,0.18666666666666668,0.9144413358999903,49.50458715596323,0.8008741579734115,0.8451542547285167,0.06666666666666667,4.0,2.0,2.9773349413876793,0.5182539682539683,11.510722532022145,15,0.18666666666666668,0.06666666666666667,49.50458715596323,4.0,128,0,
ltm_35,LTM,15,0.3022222222222222,0.8855018391596071,8.044698476536032,0.6342311368484655,0.44012479693369566,0.0,NaN,3.0,4.00887401113034,0.7164550264550266,1.9005057131874807,15,0.3022222222222222,0.0,8.044698476536032,NaN,4544,0,0
