run_ID,fw_ID,Model,S,BasalInput,ConnectanceInput,EmergentBasal,EmergentConnectance,AdjacencyMatrix,BodyMasses,MetabolicClasses
4,maxent_4_15,MaxEnt,15,,0.18520773435915255,0.3333333333333333,0.13777777777777778,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0; 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 0 0 1 0 1 0 0 1 1 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0; 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0; 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0],,
5,ltm_5_15,LTM,15,0.1385007672944755,,0.2,0.1688888888888889,[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0; 1 0 1 1 0 1 0 0 1 0 0 0 0 0 0; 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1; 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1; 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0; 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],"[46876.63653650246, 106.41462218398235, 1005.638956351014, 39267.695018838735, 2.4180911320897105e-5, 68157.3477615726, 0.004639673438973479, 45.883168816767196, 5672.542378048256, 181148.38151273376, 0.021964012164215417, 1.09983312183718e-5, 1.439624127391141e-5, 9.957242513176524, 8054.266780526839]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
5,atn_5_15,ATN,15,0.1385007672944755,,0.3333333333333333,0.11555555555555555,[0 1 1 0 0 0 0 0 1 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0; 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1; 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0],"[46876.63653650246, 106.41462218398235, 1005.638956351014, 39267.695018838735, 2.4180911320897105e-5, 68157.3477615726, 0.004639673438973479, 45.883168816767196, 5672.542378048256, 181148.38151273376, 0.021964012164215417, 1.09983312183718e-5, 1.439624127391141e-5, 9.957242513176524, 8054.266780526839]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
5,adbm_5_15,ADBM,15,0.1385007672944755,,0.3333333333333333,0.2,[0 1 1 0 0 0 1 1 1 0 1 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0; 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0; 0 1 1 0 0 0 1 1 1 0 1 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 0 0 1 1 1 0 1 0 0 1 1; 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 0 0 1 1 0 0 1 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 1 1 0 0 0 1 1 0 0 1 0 0 1 0],"[46876.63653650246, 106.41462218398235, 1005.638956351014, 39267.695018838735, 2.4180911320897105e-5, 68157.3477615726, 0.004639673438973479, 45.883168816767196, 5672.542378048256, 181148.38151273376, 0.021964012164215417, 1.09983312183718e-5, 1.439624127391141e-5, 9.957242513176524, 8054.266780526839]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
5,niche_5_15,Niche,15,,0.06912166953437306,0.7333333333333333,0.03111111111111111,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],,
5,cascade_5_15,Cascade,15,,0.06912166953437306,0.4,0.09777777777777778,[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1; 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],,
5,random_5_15,Random,15,,0.06912166953437306,0.3333333333333333,0.07111111111111111,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],,
5,maxent_5_15,MaxEnt,15,,0.06912166953437306,0.6,0.07111111111111111,[0 0 0 0 0 0 0 0 0 1 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],,
6,ltm_6_15,LTM,15,0.23457140556218864,,0.26666666666666666,0.12444444444444444,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 0 1 0 1 1 0 0 0 1 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0; 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0; 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0; 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0; 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0],"[1525.5640745303513, 9605.107752821457, 0.9162025491586814, 0.0002600352102118133, 0.0011790582364158305, 1.7665481022160516, 16900.859848408814, 0.46930098339287246, 233627.83316613134, 0.0031316296278935765, 6.676053519303188e-5, 0.3262106209193233, 0.641393482475099, 1561.9754101448857, 316.77804414753945]","[:invertebrate, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
6,atn_6_15,ATN,15,0.23457140556218864,,0.3333333333333333,0.07555555555555556,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1; 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1; 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0],"[1525.5640745303513, 9605.107752821457, 0.9162025491586814, 0.0002600352102118133, 0.0011790582364158305, 1.7665481022160516, 16900.859848408814, 0.46930098339287246, 233627.83316613134, 0.0031316296278935765, 6.676053519303188e-5, 0.3262106209193233, 0.641393482475099, 1561.9754101448857, 316.77804414753945]","[:invertebrate, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
6,adbm_6_15,ADBM,15,0.23457140556218864,,0.3333333333333333,0.18222222222222223,[0 0 1 0 0 1 0 1 0 0 0 1 1 0 1; 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0; 1 0 1 0 0 1 0 1 0 1 0 1 1 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0; 0 0 1 0 0 1 0 1 0 0 0 1 1 0 1; 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0],"[1525.5640745303513, 9605.107752821457, 0.9162025491586814, 0.0002600352102118133, 0.0011790582364158305, 1.7665481022160516, 16900.859848408814, 0.46930098339287246, 233627.83316613134, 0.0031316296278935765, 6.676053519303188e-5, 0.3262106209193233, 0.641393482475099, 1561.9754101448857, 316.77804414753945]","[:invertebrate, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
6,niche_6_15,Niche,15,,0.16787694320077728,0.13333333333333333,0.14666666666666667,[0 0 1 0 0 0 1 1 1 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 1 1 1 0 0 0 1 0 1 0 1 1 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0; 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1; 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],,
6,cascade_6_15,Cascade,15,,0.16787694320077728,0.26666666666666666,0.17333333333333334,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0; 0 0 0 0 0 1 1 0 1 0 0 0 0 1 1; 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0; 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 1 1 1 0 1 0 0 1 1 0 1; 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0],,
6,random_6_15,Random,15,,0.16787694320077728,0.06666666666666667,0.1688888888888889,[0 0 0 0 0 1 0 0 0 0 1 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0; 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0; 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1; 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1; 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0; 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0; 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0],,
6,maxent_6_15,MaxEnt,15,,0.16787694320077728,0.4666666666666667,0.10666666666666667,[0 1 1 0 0 0 1 0 1 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0; 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0; 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],,
7,ltm_7_15,LTM,15,0.2746413240270024,,0.3333333333333333,0.14222222222222222,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0; 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0; 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 1 0 0 0 0 1 1 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[4438.87862815401, 2.3145809361976175, 0.02759194502181794, 95.5189831550655, 0.17115759111512482, 0.03910701675246812, 3.100097712366683e-5, 0.004583977590392063, 749.1029549028466, 0.011466956151938965, 11.606606960210193, 21578.17349270231, 9505.342968167632, 0.0019430059542985966, 0.0024270278623102024]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer]"
7,atn_7_15,ATN,15,0.2746413240270024,,0.26666666666666666,0.1288888888888889,[0 0 0 1 0 0 0 0 1 0 1 0 0 0 0; 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1; 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0; 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[4438.87862815401, 2.3145809361976175, 0.02759194502181794, 95.5189831550655, 0.17115759111512482, 0.03910701675246812, 3.100097712366683e-5, 0.004583977590392063, 749.1029549028466, 0.011466956151938965, 11.606606960210193, 21578.17349270231, 9505.342968167632, 0.0019430059542985966, 0.0024270278623102024]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer]"
7,adbm_7_15,ADBM,15,0.2746413240270024,,0.26666666666666666,0.20444444444444446,[0 1 1 1 1 1 0 0 1 1 1 0 0 0 0; 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 1 1 1 1 1 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0; 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0; 0 1 1 1 1 1 0 0 1 1 1 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[4438.87862815401, 2.3145809361976175, 0.02759194502181794, 95.5189831550655, 0.17115759111512482, 0.03910701675246812, 3.100097712366683e-5, 0.004583977590392063, 749.1029549028466, 0.011466956151938965, 11.606606960210193, 21578.17349270231, 9505.342968167632, 0.0019430059542985966, 0.0024270278623102024]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer]"
7,niche_7_15,Niche,15,,0.2127588578130597,0.5333333333333333,0.13777777777777778,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 1 1 0 1 0 0 1 1 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0; 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0; 0 0 0 1 0 1 0 1 0 0 1 1 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 1 0 1 0 0 1 1 0 0 0; 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0],,
7,cascade_7_15,Cascade,15,,0.2127588578130597,0.13333333333333333,0.21333333333333335,[0 0 0 1 0 0 0 0 0 1 1 0 0 0 0; 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0; 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0; 0 0 0 1 0 0 0 1 1 1 1 0 0 1 0; 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0; 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0; 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 0 0 1 0 1 1 0 0 0 1 1; 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 1 1 0 0 0 0 0 1 1 0 0 1 0],,
7,random_7_15,Random,15,,0.2127588578130597,0.0,0.21333333333333335,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0; 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1; 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1; 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0; 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0; 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1; 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0; 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0],,
7,maxent_7_15,MaxEnt,15,,0.2127588578130597,0.26666666666666666,0.17777777777777778,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0; 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0; 1 0 1 0 1 0 1 0 1 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0; 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0; 0 0 1 0 0 0 1 1 1 1 0 0 0 1 0; 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0; 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0; 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0],,
